ID,Latitude,Longitude,variable,,,,
USW00013972,32.3542,-95.4025,PRCP,1883,2020,,
USS0018D19S,45.7,-118.11,WESD,1978,2020,,
USS0018D20S,45.36,-118.47,TOBS,1978,2020,,
USW00013973,30.5108,-99.7664,PRCP,1948,2020,,
USS0018D20S,45.36,-118.47,WESD,1978,2020,,
USS0018D21S,45.07,-118.15,TOBS,1978,2020,,
USW00013975,36.2967,-99.7689,PRCP,1904,2020,,
USS0018D21S,45.07,-118.15,WESD,1978,2020,,
USS0018E05S,44.83,-118.19,TOBS,1978,2020,,
USW00013976,30.205,-91.9875,PRCP,1893,2020,,
USS0018E05S,44.83,-118.19,WESD,1978,2020,,
USS0018E09S,44.66,-118.43,TOBS,1978,2020,,
USS0018E16S,44.25,-118.52,TOBS,1978,2020,,
USW00013977,33.4536,-94.0075,PRCP,1892,2020,,
USS0018E16S,44.25,-118.52,WESD,1978,2020,,
USS0018E18S,44.21,-118.64,TOBS,1978,2020,,
USS0018E18S,44.21,-118.64,WESD,1978,2020,,
USS0018G01S,42.75,-118.69,TOBS,1978,2020,,
USS0018G02S,42.71,-118.63,TOBS,1978,2020,,
USW00013978,33.4964,-90.0867,PRCP,1948,2020,,
USS0019D02S,45.19,-119.25,TOBS,1978,2020,,
USW00013980,37.155,-98.0283,PRCP,1896,2020,,
USS0019D02S,45.19,-119.25,WESD,1978,2020,,
USS0019F01S,43.95,-119.54,TOBS,1978,2020,,
USW00013981,37.6703,-95.4842,PRCP,1894,2020,,
USS0019F01S,43.95,-119.54,WESD,1978,2020,,
USS0019K04S,39.16,-119.9,TOBS,1978,2020,,
USW00013984,39.5514,-97.6508,PRCP,1885,2020,,
USS0019K04S,39.16,-119.9,WESD,1978,2020,,
USS0019L03S,38.85,-119.94,TOBS,1978,2020,,
USW00013985,37.7608,-99.9683,PRCP,1909,2020,,
USS0019L03S,38.85,-119.94,WESD,1978,2020,,
USS0019L07S,38.31,-119.6,TOBS,1978,2020,,
USW00013986,38.0653,-97.8606,PRCP,1948,2020,,
USS0019L07S,38.31,-119.6,TAVG,1978,2020,,
USS0019L07S,38.31,-119.6,WESD,1978,2020,,
USS0019L13S,38.07,-119.23,TOBS,1978,2020,,
USW00013987,37.1467,-94.5022,PRCP,1948,2020,,
USS0019L13S,38.07,-119.23,TAVG,1978,2020,,
USS0019L13S,38.07,-119.23,WESD,1978,2020,,
USS0019L17S,38.44,-119.37,TOBS,1978,2020,,
USW00013988,39.1208,-94.5969,PRCP,1934,2020,,
USS0019L17S,38.44,-119.37,WESD,1978,2020,,
USS0019L19S,38.55,-119.8,TOBS,1978,2020,,
USW00013989,38.3306,-96.1897,PRCP,1950,2020,,
USS0019L19S,38.55,-119.8,WESD,1978,2020,,
USS0019L24S,38.92,-119.92,TOBS,1978,2020,,
USW00013991,39.1342,-93.2225,PRCP,1893,2020,,
USS0019L24S,38.92,-119.92,WESD,1978,2020,,
USS0020A12S,48.44,-120.92,TOBS,1978,2020,,
USW00013993,39.7736,-94.9233,PRCP,1948,2020,,
USS0020A12S,48.44,-120.92,WESD,1978,2020,,
USS0020B25S,47.23,-120.29,TOBS,1978,2020,,
USW00013994,38.7525,-90.3736,PRCP,1938,2020,,
USS0020B25S,47.23,-120.29,WESD,1978,2020,,
USS0020G02S,42.7,-120.8,TOBS,1978,2020,,
USW00013995,37.2353,-93.4003,PRCP,1940,2020,,
USS0020G02S,42.7,-120.8,WESD,1978,2020,,
USS0020H06S,41.58,-120.3,TOBS,1978,2020,,
USW00013996,39.0725,-95.6261,PRCP,1946,2020,,
USS0020H06S,41.58,-120.3,WESD,1978,2020,,
USS0020K04S,39.45,-120.29,TMAX,1978,2020,,
USS0020K04S,39.45,-120.29,TOBS,1978,2020,,
USW00013997,38.1311,-91.7683,PRCP,1948,2020,,
USS0020K04S,39.45,-120.29,TAVG,1978,2020,,
USS0020K04S,39.45,-120.29,WESD,1978,2020,,
USS0021C13S,46.09,-121.76,TOBS,1978,2020,,
USS0021C13S,46.09,-121.76,TAVG,1978,2020,,
USS0021C17S,46.91,-121.48,TOBS,1978,2020,,
USW00014605,44.3206,-69.7972,PRCP,1948,2020,,
USS0021C17S,46.91,-121.48,WESD,1978,2020,,
USS0021C26S,46.27,-121.96,TOBS,1978,2020,,
USS0021C26S,46.27,-121.96,TAVG,1978,2020,,
USS0021C26S,46.27,-121.96,WESD,1978,2020,,
USS0021C38S,46.81,-121.33,TOBS,1978,2020,,
USW00014606,44.7978,-68.8186,PRCP,1953,2020,,
USS0021C38S,46.81,-121.33,WESD,1978,2020,,
USS0021D01S,45.62,-121.7,TOBS,1978,2020,,
USS0021D04S,45.46,-121.7,TOBS,1978,2020,,
USW00014607,46.8706,-68.0172,PRCP,1939,2020,,
USS0021D04S,45.46,-121.7,WESD,1978,2020,,
USS0021D35S,45.25,-121.74,TOBS,1978,2020,,
USW00014609,46.1236,-67.7928,PRCP,1948,2020,,
USS0021D35S,45.25,-121.74,WESD,1978,2020,,
USS0021E05S,44.44,-121.95,TOBS,1978,2020,,
USW00014610,45.6478,-68.6925,PRCP,1944,2020,,
USS0021E05S,44.44,-121.95,TAVG,1978,2020,,
USS0021E05S,44.44,-121.95,WESD,1978,2020,,
USS0021E06S,44.42,-121.86,TOBS,1978,2020,,
USS0021F21S,43.8,-121.95,TOBS,1978,2020,,
USW00014611,43.9,-69.9333,PRCP,1940,2010,,
USS0021F21S,43.8,-121.95,WESD,1978,2020,,
USS0021G03S,42.69,-121.43,TOBS,1978,2020,,
USW00014702,42.47,-71.2894,PRCP,1949,2020,,
USS0021G03S,42.69,-121.43,WESD,1978,2020,,
USS0022D02S,45.55,-122,TOBS,1978,2020,,
USS0022D02S,45.55,-122,WESD,1978,2020,,
USS0022E07S,44.39,-122.17,TOBS,1978,2020,,
USW00014704,41.65,-70.5167,PRCP,1949,2010,,
USS0022E07S,44.39,-122.17,WESD,1978,2020,,
USS0022F14S,43.45,-122.14,TOBS,1978,2020,,
USW00014710,42.9333,-71.4383,PRCP,1948,2020,,
USS0022F14S,43.45,-122.14,WESD,1978,2020,,
USS0022G12S,42.44,-122.23,TOBS,1978,2020,,
USW00014711,40.1936,-76.7633,PRCP,1941,2020,,
USS0022G12S,42.44,-122.23,WESD,1978,2020,,
USS0022G13S,42.41,-122.27,TOBS,1978,2020,,
USW00014712,40.3667,-75.9667,PRCP,1949,2020,,
USS0022G13S,42.41,-122.27,WESD,1978,2020,,
USS0023D01S,45.54,-123.37,TOBS,1978,2020,,
USW00003160,36.6206,-116.0278,TMAX,1978,2020,,
USW00003160,36.6206,-116.0278,TMIN,1978,2020,,
USW00014719,40.8436,-72.6322,PRCP,1951,2020,,
USW00003160,36.6206,-116.0278,SNOW,1978,2020,,
USW00003160,36.6206,-116.0278,SNWD,1978,2020,,
USW00003952,34.8364,-92.2619,WT01,1978,2020,,
USW00003952,34.8364,-92.2619,WT02,1978,2020,,
USW00003952,34.8364,-92.2619,WT03,1978,2020,,
USW00003952,34.8364,-92.2619,WT04,1978,2020,,
USW00093033,32.3336,-104.2581,WT02,1978,2020,,
USW00093037,38.81,-104.6883,WT02,1978,2020,,
USC00027855,34.2639,-110.0075,WT05,1978,2019,,
USC00031829,35.4033,-92.3828,WT03,1978,2019,,
USW00014732,40.7794,-73.8803,PRCP,1940,2020,,
USC00054293,39.5728,-105.2192,SNOW,1978,2019,,
USC00054293,39.5728,-105.2192,SNWD,1978,2019,,
USC00097808,31.3981,-81.2808,WT05,1978,2019,,
USC00114355,41.4256,-91.0094,DAPR,1978,2019,,
USC00114355,41.4256,-91.0094,MDPR,1978,2019,,
USC00114629,37.9833,-89.9469,WT03,1978,2019,,
USC00114629,37.9833,-89.9469,WT04,1978,2019,,
USC00115493,42.3092,-88.2533,WT04,1978,2019,,
USC00116011,38.3419,-89.3592,WT06,1978,2019,,
USC00116661,41.6653,-88.9781,WT06,1978,2019,,
USC00116874,37.895,-89.0092,SNWD,1978,2019,,
USC00117354,41.9117,-89.0708,TMAX,1978,2019,,
USC00117354,41.9117,-89.0708,TMIN,1978,2019,,
USC00117354,41.9117,-89.0708,TOBS,1978,2019,,
USC00117354,41.9117,-89.0708,SNOW,1978,2019,,
USC00117354,41.9117,-89.0708,SNWD,1978,2019,,
USC00117354,41.9117,-89.0708,WT04,1978,2019,,
USC00120877,39.3853,-87.04,WT06,1978,2019,,
USC00122096,40.8483,-84.93,WT03,1978,2019,,
USC00128290,39.2839,-86.7706,WT04,1978,2019,,
USC00138742,43.0603,-92.0489,WT06,1978,2019,,
USC00141233,37.0403,-97.61,WT05,1978,2019,,
USC00141233,37.0403,-97.61,WT06,1978,2019,,
USC00143134,38.2656,-97.3883,WT05,1978,2019,,
USC00143665,39.3619,-99.8278,WT03,1978,2019,,
USC00143665,39.3619,-99.8278,WT05,1978,2019,,
USC00143974,38.1869,-97.8417,WT03,1978,2019,,
USC00144598,39.8083,-98.5583,WT05,1978,2019,,
USC00144729,38.4925,-96.9603,WT05,1978,2019,,
USC00145787,39.8133,-100.2417,WT03,1978,2019,,
USC00145920,37.8244,-99.5506,WT04,1978,2019,,
USC00145920,37.8244,-99.5506,WT05,1978,2019,,
USC00145920,37.8244,-99.5506,WT11,1978,2019,,
USC00146115,37.175,-95.1039,WT05,1978,2019,,
USC00150012,37.2317,-86.6867,WT04,1978,2019,,
USC00156136,37.8175,-82.7883,WT04,1978,2019,,
USC00156136,37.8175,-82.7883,WT06,1978,2019,,
USC00168436,32.5158,-93.7447,DAPR,1978,2019,,
USC00168436,32.5158,-93.7447,MDPR,1978,2019,,
USC00173567,44.9467,-69.5456,WT03,1978,2019,,
USC00174324,44.9594,-70.1753,WT06,1978,2019,,
USC00193624,42.2269,-70.9125,WT05,1978,2019,,
USC00213567,44.7597,-92.8689,WT03,1978,2019,,
USC00213567,44.7597,-92.8689,WT06,1978,2019,,
USC00227921,34.6314,-89.9592,WT03,1978,2019,,
USC00230127,36.6919,-91.3989,WT04,1978,2019,,
USC00232240,36.9858,-94.3553,WT04,1978,2019,,
USC00233043,38.4583,-91.7028,WT04,1978,2019,,
USC00236012,39.0172,-92.7558,DAPR,1978,2019,,
USC00236012,39.0172,-92.7558,MDPR,1978,2019,,
USC00238555,38.8728,-93.6036,WT04,1978,2019,,
USC00243098,46.2722,-106.6756,WT05,1978,2019,,
USC00250760,40.05,-101.5325,WT06,1978,2019,,
USC00250781,41.3536,-96.2094,WT03,1978,2019,,
USC00250781,41.3536,-96.2094,WT06,1978,2019,,
USC00251684,40.5208,-98.0536,DAPR,1978,2019,,
USC00251684,40.5208,-98.0536,MDPR,1978,2019,,
USC00254043,40.01,-97.4978,WT05,1978,2019,,
USC00256336,41.6028,-98.9269,WT04,1978,2019,,
USC00256837,41.0756,-97.7872,WT03,1978,2019,,
USC00260955,38.5208,-115.5444,TMAX,1978,2019,,
USC00260955,38.5208,-115.5444,TMIN,1978,2019,,
USC00260955,38.5208,-115.5444,TOBS,1978,2019,,
USW00014733,42.9486,-78.7369,PRCP,1938,2020,,
USC00260955,38.5208,-115.5444,SNOW,1978,2019,,
USC00260955,38.5208,-115.5444,SNWD,1978,2019,,
USC00280927,40.5561,-74.5717,DAPR,1978,2019,,
USC00280927,40.5561,-74.5717,MDPR,1978,2019,,
USC00314496,36.4175,-81.4297,WT06,1978,2019,,
USC00314996,35.4606,-81.3297,WT06,1978,2019,,
USC00315838,35.7297,-81.6728,WT06,1978,2019,,
USC00339050,38.8053,-83.4353,WT06,1978,2019,,
USC00346751,36.3486,-98.4808,WT05,1978,2019,,
USC00350694,44.0569,-121.285,DAPR,1978,2019,,
USC00350694,44.0569,-121.285,MDPR,1978,2019,,
USC00352173,44.5564,-119.6447,TMAX,1978,2019,,
USC00352173,44.5564,-119.6447,TMIN,1978,2019,,
USC00352173,44.5564,-119.6447,TOBS,1978,2019,,
USW00014734,40.6825,-74.1694,PRCP,1893,2020,,
USC00352173,44.5564,-119.6447,SNOW,1978,2019,,
USC00352173,44.5564,-119.6447,SNWD,1978,2019,,
USC00361080,40.5,-75.2042,TOBS,1978,2019,,
USC00367103,41.8158,-78.2872,WT05,1978,2019,,
USW00014735,42.7431,-73.8092,PRCP,1938,2020,,
USC00391851,43.7847,-96.9275,SNOW,1978,2019,,
USC00391851,43.7847,-96.9275,SNWD,1978,2019,,
USC00402202,36.0147,-85.1314,EVAP,1978,2019,,
USC00402202,36.0147,-85.1314,MNPN,1978,2019,,
USC00402202,36.0147,-85.1314,MXPN,1978,2019,,
USC00412621,33.8094,-100.5169,WT06,1978,2019,,
USC00414950,29.2694,-103.7575,DAPR,1978,2019,,
USC00414950,29.2694,-103.7575,MDPR,1978,2019,,
USC00416740,34.0067,-100.2989,WT06,1978,2019,,
USC00424947,38.3014,-109.2664,WT03,1978,2019,,
USC00424947,38.3014,-109.2664,WT05,1978,2019,,
USC00441136,37.5083,-78.5333,WT04,1978,2019,,
USC00441136,37.5083,-78.5333,WT06,1978,2019,,
USC00460509,38.5311,-79.7714,WT03,1978,2019,,
USC00461324,39.5094,-78.2975,WT06,1978,2019,,
USC00463798,38.6194,-80.3822,WT03,1978,2019,,
USC00478164,43.1342,-90.8372,WT05,1978,2019,,
USC00488192,42.3703,-106.105,TMAX,1978,2019,,
USC00488192,42.3703,-106.105,TMIN,1978,2019,,
USC00488192,42.3703,-106.105,TOBS,1978,2019,,
USW00014736,40.2964,-78.3203,PRCP,1949,2020,,
USC00488192,42.3703,-106.105,SNOW,1978,2019,,
USC00488192,42.3703,-106.105,SNWD,1978,2019,,
USC00488192,42.3703,-106.105,WT05,1978,2019,,
USS0020K05S,39.43,-120.31,TOBS,1978,2019,,
USW00014737,40.6508,-75.4492,PRCP,1948,2020,,
USS0020K05S,39.43,-120.31,SNWD,1978,2019,,
USS0020K05S,39.43,-120.31,WESD,1978,2019,,
USW00003952,34.8364,-92.2619,WT06,1978,2019,,
USW00003952,34.8364,-92.2619,WT08,1978,2019,,
USW00093037,38.81,-104.6883,PGTM,1978,2019,,
USC00026282,31.5392,-110.7603,SNOW,1978,2018,,
USC00026282,31.5392,-110.7603,SNWD,1978,2018,,
USC00030820,34.3897,-93.2822,WT04,1978,2018,,
USC00090253,32.0306,-84.2461,WT03,1978,2018,,
USC00097808,31.3981,-81.2808,WT06,1978,2018,,
USC00113262,42.2972,-89.6039,WT06,1978,2018,,
USC00114603,41.135,-87.8856,WT05,1978,2018,,
USC00114739,39.5894,-89.4556,WT03,1978,2018,,
USC00114739,39.5894,-89.4556,WT04,1978,2018,,
USC00114739,39.5894,-89.4556,WT06,1978,2018,,
USC00114957,38.7239,-87.7197,WT04,1978,2018,,
USC00117354,41.9117,-89.0708,WT03,1978,2018,,
USC00117354,41.9117,-89.0708,WT06,1978,2018,,
USC00127370,39.8544,-84.8778,WT06,1978,2018,,
USC00129605,38.7669,-86.6847,WT06,1978,2018,,
USC00150012,37.2317,-86.6867,DAPR,1978,2018,,
USC00150012,37.2317,-86.6867,MDPR,1978,2018,,
USC00152812,37.3922,-82.2583,DAPR,1978,2018,,
USC00152812,37.3922,-82.2583,MDPR,1978,2018,,
USC00156028,37.2669,-83.65,WT04,1978,2018,,
USC00166244,32.6053,-93.2947,WT06,1978,2018,,
USC00169357,31.5653,-91.4333,DAPR,1978,2018,,
USC00169357,31.5653,-91.4333,MDPR,1978,2018,,
USC00217020,45.0897,-93.74,DAPR,1978,2018,,
USC00217020,45.0897,-93.74,MDPR,1978,2018,,
USC00221865,31.2503,-89.8361,WT06,1978,2018,,
USC00226476,32.2061,-90.5133,WT06,1978,2018,,
USC00233262,37.3019,-94.0831,WT03,1978,2018,,
USC00254043,40.01,-97.4978,WT04,1978,2018,,
USC00314496,36.4175,-81.4297,WT04,1978,2018,,
USC00339050,38.8053,-83.4353,WT05,1978,2018,,
USC00361377,40.1467,-79.8986,WT03,1978,2018,,
USC00381726,33.6633,-82.1897,DAPR,1978,2018,,
USC00381726,33.6633,-82.1897,MDPR,1978,2018,,
USC00391851,43.7847,-96.9275,WT03,1978,2018,,
USC00402202,36.0147,-85.1314,WDMV,1978,2018,,
USC00403370,36.3661,-85.6553,WT03,1978,2018,,
USC00403370,36.3661,-85.6553,WT04,1978,2018,,
USC00409219,36.3925,-89.0317,WT06,1978,2018,,
USC00413370,33.1925,-96.7931,WT06,1978,2018,,
USW00014739,42.3606,-71.0106,PRCP,1936,2020,,
USC00416952,36.1017,-100.7394,SNOW,1978,2018,,
USC00416952,36.1017,-100.7394,SNWD,1978,2018,,
USC00418531,30.4814,-98.1606,WT03,1978,2018,,
USC00419501,31.8136,-100.6286,WT04,1978,2018,,
USC00013043,34.4406,-85.7236,WT06,1978,2017,,
USC00021050,35.1411,-114.5686,WT03,1978,2017,,
USC00030724,34.2872,-93.1444,DAPR,1978,2017,,
USC00030724,34.2872,-93.1444,MDPR,1978,2017,,
USC00030820,34.3897,-93.2822,WT05,1978,2017,,
USC00034548,33.2586,-93.1822,WT05,1978,2017,,
USC00051186,39.6553,-105.7089,WT04,1978,2017,,
USC00051932,40.4517,-107.5906,WT05,1978,2017,,
USC00114317,39.1139,-87.6564,WT03,1978,2017,,
USC00114603,41.135,-87.8856,WT04,1978,2017,,
USW00014740,41.9381,-72.6825,PRCP,1949,2020,,
USC00133960,42.3036,-93.2897,SNOW,1978,2017,,
USC00133960,42.3036,-93.2897,SNWD,1978,2017,,
USC00145920,37.8244,-99.5506,WT03,1978,2017,,
USC00145920,37.8244,-99.5506,WT06,1978,2017,,
USC00146292,38.1697,-97.1158,WT01,1978,2017,,
USC00152548,36.8078,-87.1531,DAPR,1978,2017,,
USC00152548,36.8078,-87.1531,MDPR,1978,2017,,
USC00167366,30.3214,-91.2517,SNOW,1978,2017,,
USC00167366,30.3214,-91.2517,SNWD,1978,2017,,
USC00169357,31.5653,-91.4333,WT04,1978,2017,,
USW00014742,44.4683,-73.15,PRCP,1940,2020,,
USC00176705,44.8247,-70.3342,SNOW,1978,2017,,
USC00176705,44.8247,-70.3342,SNWD,1978,2017,,
USC00208293,46.1797,-85.0311,TMAX,1978,2017,,
USC00208293,46.1797,-85.0311,TMIN,1978,2017,,
USC00208293,46.1797,-85.0311,TOBS,1978,2017,,
USC00213808,43.7636,-91.3481,WT03,1978,2017,,
USC00233094,36.8061,-93.4678,WT05,1978,2017,,
USC00233262,37.3019,-94.0831,WT05,1978,2017,,
USC00249023,46.0306,-110.5056,DAPR,1978,2017,,
USC00249023,46.0306,-110.5056,MDPR,1978,2017,,
USC00250781,41.3536,-96.2094,WT05,1978,2017,,
USC00327585,47.4914,-101.3775,DAPR,1978,2017,,
USC00327585,47.4914,-101.3775,MDPR,1978,2017,,
USC00354776,44.9231,-123.575,TMAX,1978,2017,,
USC00354776,44.9231,-123.575,TMIN,1978,2017,,
USW00014743,44.5772,-75.1097,PRCP,1893,2020,,
USC00354776,44.9231,-123.575,SNOW,1978,2017,,
USC00354776,44.9231,-123.575,SNWD,1978,2017,,
USC00356749,45.5181,-122.6894,DAPR,1978,2017,,
USC00356749,45.5181,-122.6894,MDPR,1978,2017,,
USW00014745,43.1953,-71.5011,PRCP,1939,2020,,
USC00358788,43.0739,-123.5878,SNOW,1978,2017,,
USC00358788,43.0739,-123.5878,SNWD,1978,2017,,
USW00014747,42.4933,-79.2722,PRCP,1945,2020,,
USC00414081,32.1808,-94.7964,WT03,1978,2017,,
USC00417184,26.5578,-97.4264,WT03,1978,2017,,
USC00450257,48.2006,-122.1281,WT05,1978,2017,,
USC00488192,42.3703,-106.105,WT03,1978,2017,,
USC00488192,42.3703,-106.105,WT04,1978,2017,,
USC00503672,59.7444,-151.6347,WT04,1978,2017,,
USS0009J01S,40.72,-109.54,TOBS,1978,2017,,
USW00014748,42.1594,-76.8919,PRCP,1938,2020,,
USS0009J01S,40.72,-109.54,WESD,1978,2017,,
USS0009J05S,40.61,-109.89,TOBS,1978,2017,,
USW00014750,43.35,-73.6167,PRCP,1944,2020,,
USS0009J05S,40.61,-109.89,WESD,1978,2017,,
USS0009J16S,40.74,-109.67,TOBS,1978,2017,,
USW00014751,40.2172,-76.8514,PRCP,1939,2020,,
USS0009J16S,40.74,-109.67,WESD,1978,2017,,
USS0010J10S,40.6,-110.43,TOBS,1978,2017,,
USW00014752,41.7361,-72.6506,PRCP,1920,2020,,
USS0010J10S,40.6,-110.43,WESD,1978,2017,,
USS0010J44S,40.8,-110.88,TOBS,1978,2017,,
USW00014755,44.2667,-71.2994,PRCP,1948,2020,,
USS0010J44S,40.8,-110.88,WESD,1978,2017,,
USS0010K01S,39.89,-110.75,TOBS,1978,2017,,
USS0010K01S,39.89,-110.75,WESD,1978,2017,,
USS0010K02S,39.96,-110.99,TOBS,1978,2017,,
USW00014756,41.2531,-70.0608,PRCP,1948,2020,,
USS0010K02S,39.96,-110.99,WESD,1978,2017,,
USS0011H21S,41.31,-111.45,TOBS,1978,2017,,
USW00014757,41.6267,-73.8842,PRCP,1948,2020,,
USS0011H21S,41.31,-111.45,WESD,1978,2017,,
USS0011H25S,41.41,-111.83,TOBS,1978,2017,,
USW00014758,41.2639,-72.8872,PRCP,1948,2020,,
USS0011H25S,41.41,-111.83,WESD,1978,2017,,
USS0011H36S,41.9,-111.63,TOBS,1978,2017,,
USW00014762,40.3547,-79.9217,PRCP,1935,2020,,
USS0011H36S,41.9,-111.63,WESD,1978,2017,,
USS0011H57S,41.47,-111.5,TOBS,1978,2017,,
USW00014763,42.4272,-73.2892,PRCP,1925,2020,,
USS0011H57S,41.47,-111.5,WESD,1978,2017,,
USS0011J08S,40.16,-111.21,TOBS,1978,2017,,
USW00014764,43.6497,-70.3003,PRCP,1940,2020,,
USS0011J08S,40.16,-111.21,WESD,1978,2017,,
USS0011J11S,40.99,-111.82,TOBS,1978,2017,,
USW00014765,41.7219,-71.4325,PRCP,1948,2020,,
USS0011J11S,40.99,-111.82,WESD,1978,2017,,
USS0011J23S,40.3,-111.26,TOBS,1978,2017,,
USW00014768,43.1167,-77.6767,PRCP,1926,2020,,
USS0011J23S,40.3,-111.26,WESD,1978,2017,,
USS0011J32S,40.36,-111.09,TOBS,1978,2017,,
USW00014771,43.1111,-76.1039,PRCP,1938,2020,,
USS0011J32S,40.36,-111.09,WESD,1978,2017,,
USS0011J52S,40.76,-111.63,TOBS,1978,2017,,
USW00014775,42.1578,-72.7161,PRCP,1948,2020,,
USS0011J52S,40.76,-111.63,WESD,1978,2017,,
USS0011K03S,39.68,-111.32,TOBS,1978,2017,,
USW00014777,41.3336,-75.7269,PRCP,1949,2020,,
USS0011K03S,39.68,-111.32,WESD,1978,2017,,
USS0011K09S,39.31,-111.43,TOBS,1978,2017,,
USW00014778,41.2433,-76.9217,PRCP,1948,2020,,
USS0011K09S,39.31,-111.43,WESD,1978,2017,,
USS0011K15S,39.05,-111.47,TOBS,1978,2017,,
USW00014792,40.2769,-74.8158,PRCP,1945,2020,,
USS0011K15S,39.05,-111.47,WESD,1978,2017,,
USS0011K21S,39.87,-111.28,TOBS,1978,2017,,
USW00014793,40.2,-75.15,PRCP,1945,2011,,
USS0011K21S,39.87,-111.28,WESD,1978,2017,,
USS0011K22S,39.89,-111.25,TOBS,1978,2017,,
USW00014804,42.6083,-82.8183,PRCP,1896,2020,,
USS0011K22S,39.89,-111.25,WESD,1978,2017,,
USS0011K28S,39.45,-111.27,TOBS,1978,2017,,
USW00014806,40.3131,-88.1594,PRCP,1893,2020,,
USS0011K28S,39.45,-111.27,WESD,1978,2017,,
USS0011K39S,39.01,-111.58,TOBS,1978,2017,,
USW00014813,41.0375,-81.4642,PRCP,1948,2020,,
USS0011K39S,39.01,-111.58,WESD,1978,2017,,
USS0011M03S,37.84,-111.88,TOBS,1978,2017,,
USW00014814,45.0606,-83.4281,PRCP,1948,2020,,
USS0011M03S,37.84,-111.88,WESD,1978,2017,,
USS0012K01S,39.94,-112.41,TOBS,1978,2017,,
USW00014817,44.2656,-85.3967,PRCP,1948,2020,,
USS0012K01S,39.94,-112.41,WESD,1978,2017,,
USC00036403,36.3561,-91.8036,WT04,1978,2016,,
USC00086406,25.8603,-81.0331,TMAX,1978,2016,,
USC00086406,25.8603,-81.0331,TMIN,1978,2016,,
USC00086406,25.8603,-81.0331,TOBS,1978,2016,,
USW00014820,41.4131,-81.86,PRCP,1938,2020,,
USC00110050,38.5411,-89.6289,SNOW,1978,2016,,
USC00110050,38.5411,-89.6289,SNWD,1978,2016,,
USC00148293,37.8489,-94.9764,SNOW,1978,2016,,
USC00148293,37.8489,-94.9764,SNWD,1978,2016,,
USW00014821,39.9914,-82.8808,PRCP,1948,2020,,
USC00174324,44.9594,-70.1753,WT03,1978,2016,,
USC00203744,46.6653,-88.3772,DAPR,1978,2016,,
USC00203744,46.6653,-88.3772,MDPR,1978,2016,,
USC00221852,31.6419,-89.5572,WT03,1978,2016,,
USC00275995,44.0561,-71.1297,WT06,1978,2016,,
USC00331777,40.0603,-82.8942,SNWD,1978,2016,,
USW00014822,42.4092,-83.01,PRCP,1948,2020,,
USC00361350,39.8481,-79.5897,WT06,1978,2016,,
USC00369367,39.8986,-80.1656,WT06,1978,2016,,
USC00406435,35.7197,-86.9653,WDMV,1978,2016,,
USW00014824,45.7181,-87.0939,PRCP,1948,2020,,
USC00412417,28.7528,-99.1353,SNOW,1978,2016,,
USC00412417,28.7528,-99.1353,SNWD,1978,2016,,
USC00414081,32.1808,-94.7964,WT06,1978,2016,,
USC00418531,30.4814,-98.1606,WT05,1978,2016,,
USC00423980,37.875,-110.3878,TOBS,1978,2016,,
USC00451484,48.9672,-122.3292,WT06,1978,2016,,
USC00465002,39.7203,-79.8561,WT03,1978,2016,,
USC00503695,58.1072,-135.4278,WT03,1978,2016,,
USS0010J20S,40.91,-110.5,TOBS,1978,2016,,
USW00014825,41.0136,-83.6686,PRCP,1942,2020,,
USS0010J20S,40.91,-110.5,WESD,1978,2016,,
USS0011J01S,40.85,-111.05,TOBS,1978,2016,,
USW00014826,42.9667,-83.7494,PRCP,1948,2020,,
USS0011J01S,40.85,-111.05,WESD,1978,2016,,
USS0011J02S,40.89,-111.07,TOBS,1978,2016,,
USW00014827,40.9706,-85.2064,PRCP,1939,2020,,
USS0011J02S,40.89,-111.07,WESD,1978,2016,,
USW00014828,43.9758,-84.4908,PRCP,1892,2020,,
USS0011J21S,40.43,-111.62,WESD,1978,2016,,
USS0011J53S,40.79,-111.12,TOBS,1978,2016,,
USW00014829,41.5272,-85.7922,PRCP,1948,2020,,
USS0011J53S,40.79,-111.12,WESD,1978,2016,,
USS0013M05S,37.53,-113.05,TOBS,1978,2016,,
USW00014833,42.2667,-84.4667,PRCP,1948,2020,,
USS0013M05S,37.53,-113.05,WESD,1978,2016,,
USC00020672,36.9139,-113.9422,WT05,1978,2015,,
USC00021050,35.1411,-114.5686,WT05,1978,2015,,
USC00030832,35.0931,-93.9258,WT03,1978,2015,,
USC00036403,36.3561,-91.8036,WT03,1978,2015,,
USC00036562,34.3019,-92.3914,WT06,1978,2015,,
USC00056816,39.8297,-105.2353,WT05,1978,2015,,
USC00101220,42.6006,-114.7453,TMAX,1978,2015,,
USC00101220,42.6006,-114.7453,TMIN,1978,2015,,
USC00101220,42.6006,-114.7453,TOBS,1978,2015,,
USW00014834,41.55,-88.0833,PRCP,1893,2019,,
USC00101220,42.6006,-114.7453,SNOW,1978,2015,,
USC00101220,42.6006,-114.7453,SNWD,1978,2015,,
USC00113262,42.2972,-89.6039,WT04,1978,2015,,
USC00116072,38.3219,-89.8756,SNOW,1978,2015,,
USC00134308,42.9311,-93.7933,WT04,1978,2015,,
USC00143620,38.1428,-97.42,WT06,1978,2015,,
USC00162350,30.4803,-90.9614,SNOW,1978,2015,,
USC00214563,43.7203,-91.9717,WT05,1978,2015,,
